MonitorDistance=99cm
MonitorWidth=30cm
PixelWidth=1920.0
PixelHeight=1200.0
You have detected 15 out of 15 targets.
Excellent! Keep up the good work
12.7486 	INFO 	Loaded monitor calibration from ['2022_07_20 19:17']
13.6585 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa1d9da9880>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa138423b20>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='deg', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.6587 	EXP 	window1: mouseVisible = True
13.6983 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.49999999999999994, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
13.7257 	EXP 	Created Movie Frame 0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='visual_0.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 0', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1024.,  768.]), texRes=128, units='pix', win=Window(...))
13.7470 	EXP 	Created Movie Frame 1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='visual_1.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1024.,  768.]), texRes=128, units='pix', win=Window(...))
19.0445 	DATA 	Keypress: 5
0.0000 	DATA 	StartOfRun sub-01_ses-01_run-05
0.0001 	DATA 	TR 1 | TR1 1 | TR2 0
0.0154 	DATA 	Initial baseline

1.4732 	DATA 	Keypress: 5
1.4736 	DATA 	TR 2 | TR1 1 | TR2 1
2.9721 	DATA 	Keypress: 5
2.9723 	DATA 	TR 3 | TR1 2 | TR2 1
4.4489 	DATA 	Keypress: 5
4.4493 	DATA 	TR 4 | TR1 2 | TR2 2
5.9479 	DATA 	Keypress: 5
5.9482 	DATA 	TR 5 | TR1 3 | TR2 2
7.4262 	DATA 	Keypress: 5
7.4265 	DATA 	TR 6 | TR1 3 | TR2 3
8.9245 	DATA 	Keypress: 5
8.9248 	DATA 	TR 7 | TR1 4 | TR2 3
10.4009 	DATA 	Keypress: 5
10.4013 	DATA 	TR 8 | TR1 4 | TR2 4
11.9001 	DATA 	Keypress: 5
11.9005 	DATA 	TR 9 | TR1 5 | TR2 4
13.3789 	DATA 	Keypress: 5
13.3795 	DATA 	TR 10 | TR1 5 | TR2 5
14.8760 	DATA 	Keypress: 5
14.8763 	DATA 	TR 11 | TR1 6 | TR2 5
16.3656 	DATA 	Keypress: 5
16.3660 	DATA 	TR 12 | TR1 6 | TR2 6
17.8619 	DATA 	Keypress: 5
17.8643 	DATA 	
17.8643 	DATA 	Trial 1
17.8644 	DATA 	stimDur = 1.0
17.8644 	DATA 	jitter = 1.5
17.8644 	DATA 	restDur = 12.0

17.8644 	DATA 	
17.8644 	DATA 	TR 13 | TR1 7 | TR2 6
19.3314 	DATA 	Keypress: 5
19.3478 	DATA 	TR 14 | TR1 7 | TR2 7
19.3630 	DATA 	
19.3630 	DATA 	stimulation started
19.3631 	DATA 	
20.3636 	DATA 	
20.3636 	DATA 	stimulation stopped
20.3636 	DATA 	
20.8312 	DATA 	Keypress: 5
20.8315 	DATA 	TR 15 | TR1 8 | TR2 7
22.3110 	DATA 	Keypress: 5
22.3113 	DATA 	TR 16 | TR1 8 | TR2 8
23.8138 	DATA 	Keypress: 5
23.8143 	DATA 	TR 17 | TR1 9 | TR2 8
25.2985 	DATA 	Keypress: 5
25.2989 	DATA 	TR 18 | TR1 9 | TR2 9
26.7835 	DATA 	Keypress: 5
26.7980 	DATA 	TR 19 | TR1 10 | TR2 9
28.2620 	DATA 	Keypress: 5
28.2624 	DATA 	TR 20 | TR1 10 | TR2 10
29.7656 	DATA 	Keypress: 5
29.7659 	DATA 	TR 21 | TR1 11 | TR2 10
31.2476 	DATA 	Keypress: 5
31.2479 	DATA 	TR 22 | TR1 11 | TR2 11
32.3631 	DATA 	
32.3631 	DATA 	Trial complete
32.3631 	DATA 	Waiting for VASO trigger to start next trial
32.3631 	DATA 	
32.7466 	DATA 	Keypress: 5
32.7481 	DATA 	
32.7481 	DATA 	Trial 2
32.7481 	DATA 	stimDur = 1.0
32.7481 	DATA 	jitter = 1.0
32.7481 	DATA 	restDur = 12.0

32.7482 	DATA 	
32.7482 	DATA 	TR 23 | TR1 12 | TR2 11
33.7637 	DATA 	
33.7637 	DATA 	stimulation started
33.7637 	DATA 	
34.2135 	DATA 	Keypress: 5
34.2139 	DATA 	TR 24 | TR1 12 | TR2 12
34.7632 	DATA 	
34.7633 	DATA 	stimulation stopped
34.7633 	DATA 	
35.7143 	DATA 	Keypress: 5
35.7147 	DATA 	TR 25 | TR1 13 | TR2 12
37.1947 	DATA 	Keypress: 5
37.1950 	DATA 	TR 26 | TR1 13 | TR2 13
38.6967 	DATA 	Keypress: 5
38.6971 	DATA 	TR 27 | TR1 14 | TR2 13
40.1819 	DATA 	Keypress: 5
40.1823 	DATA 	TR 28 | TR1 14 | TR2 14
41.6653 	DATA 	Keypress: 5
41.6657 	DATA 	TR 29 | TR1 15 | TR2 14
43.1457 	DATA 	Keypress: 5
43.1460 	DATA 	TR 30 | TR1 15 | TR2 15
44.6468 	DATA 	Keypress: 5
44.6472 	DATA 	TR 31 | TR1 16 | TR2 15
46.1325 	DATA 	Keypress: 5
46.1329 	DATA 	TR 32 | TR1 16 | TR2 16
46.7481 	DATA 	
46.7482 	DATA 	Trial complete
46.7482 	DATA 	Waiting for VASO trigger to start next trial
46.7482 	DATA 	
47.6292 	DATA 	Keypress: 5
47.6306 	DATA 	
47.6306 	DATA 	Trial 3
47.6306 	DATA 	stimDur = 12.0
47.6306 	DATA 	jitter = 1.5
47.6306 	DATA 	restDur = 20.0

47.6306 	DATA 	
47.6307 	DATA 	TR 33 | TR1 17 | TR2 16
49.0960 	DATA 	Keypress: 5
49.0963 	DATA 	TR 34 | TR1 17 | TR2 17
49.1473 	DATA 	
49.1473 	DATA 	stimulation started
49.1473 	DATA 	
50.5971 	DATA 	Keypress: 5
50.5974 	DATA 	TR 35 | TR1 18 | TR2 17
52.0780 	DATA 	Keypress: 5
52.0784 	DATA 	TR 36 | TR1 18 | TR2 18
53.5810 	DATA 	Keypress: 5
53.5814 	DATA 	TR 37 | TR1 19 | TR2 18
55.0478 	DATA 	Keypress: 5
55.0482 	DATA 	TR 38 | TR1 19 | TR2 19
56.5497 	DATA 	Keypress: 5
56.5500 	DATA 	TR 39 | TR1 20 | TR2 19
58.0290 	DATA 	Keypress: 5
58.0293 	DATA 	TR 40 | TR1 20 | TR2 20
58.6796 	DATA 	Target presented
59.4476 	DATA 	Keypress: 1
59.4485 	DATA 	Key1 pressed
59.4485 	DATA 	Target detected
59.5301 	DATA 	Keypress: 5
59.5304 	DATA 	TR 41 | TR1 21 | TR2 20
61.0003 	DATA 	Keypress: 5
61.0160 	DATA 	TR 42 | TR1 21 | TR2 21
61.1314 	DATA 	
61.1315 	DATA 	stimulation stopped
61.1315 	DATA 	
62.5132 	DATA 	Keypress: 5
62.5136 	DATA 	TR 43 | TR1 22 | TR2 21
63.9799 	DATA 	Keypress: 5
63.9803 	DATA 	TR 44 | TR1 22 | TR2 22
65.4817 	DATA 	Keypress: 5
65.4821 	DATA 	TR 45 | TR1 23 | TR2 22
66.9671 	DATA 	Keypress: 5
66.9676 	DATA 	TR 46 | TR1 23 | TR2 23
68.4637 	DATA 	Keypress: 5
68.4641 	DATA 	TR 47 | TR1 24 | TR2 23
69.9304 	DATA 	Keypress: 5
69.9307 	DATA 	TR 48 | TR1 24 | TR2 24
71.4315 	DATA 	Keypress: 5
71.4317 	DATA 	TR 49 | TR1 25 | TR2 24
72.9130 	DATA 	Keypress: 5
72.9134 	DATA 	TR 50 | TR1 25 | TR2 25
74.4145 	DATA 	Keypress: 5
74.4149 	DATA 	TR 51 | TR1 26 | TR2 25
75.8826 	DATA 	Keypress: 5
75.8830 	DATA 	TR 52 | TR1 26 | TR2 26
77.3806 	DATA 	Keypress: 5
77.3964 	DATA 	TR 53 | TR1 27 | TR2 26
78.8637 	DATA 	Keypress: 5
78.8640 	DATA 	TR 54 | TR1 27 | TR2 27
80.3653 	DATA 	Keypress: 5
80.3657 	DATA 	TR 55 | TR1 28 | TR2 27
81.1319 	DATA 	
81.1319 	DATA 	Trial complete
81.1319 	DATA 	Waiting for VASO trigger to start next trial
81.1319 	DATA 	
81.8344 	DATA 	Keypress: 5
81.8505 	DATA 	TR 56 | TR1 28 | TR2 28
83.3487 	DATA 	Keypress: 5
83.3498 	DATA 	
83.3499 	DATA 	Trial 4
83.3499 	DATA 	stimDur = 1.0
83.3499 	DATA 	jitter = 2.0
83.3499 	DATA 	restDur = 12.0

83.3499 	DATA 	
83.3499 	DATA 	TR 57 | TR1 29 | TR2 28
84.8141 	DATA 	Keypress: 5
84.8145 	DATA 	TR 58 | TR1 29 | TR2 29
85.3633 	DATA 	
85.3634 	DATA 	stimulation started
85.3634 	DATA 	
86.3148 	DATA 	Keypress: 5
86.3151 	DATA 	TR 59 | TR1 30 | TR2 29
86.3648 	DATA 	
86.3648 	DATA 	stimulation stopped
86.3649 	DATA 	
87.7955 	DATA 	Keypress: 5
87.7958 	DATA 	TR 60 | TR1 30 | TR2 30
89.2978 	DATA 	Keypress: 5
89.2982 	DATA 	TR 61 | TR1 31 | TR2 30
90.7642 	DATA 	Keypress: 5
90.7646 	DATA 	TR 62 | TR1 31 | TR2 31
92.2622 	DATA 	Keypress: 5
92.2625 	DATA 	TR 63 | TR1 32 | TR2 31
93.7474 	DATA 	Keypress: 5
93.7477 	DATA 	TR 64 | TR1 32 | TR2 32
95.2492 	DATA 	Keypress: 5
95.2496 	DATA 	TR 65 | TR1 33 | TR2 32
96.7164 	DATA 	Keypress: 5
96.7167 	DATA 	TR 66 | TR1 33 | TR2 33
98.2328 	DATA 	Keypress: 5
98.2332 	DATA 	TR 67 | TR1 34 | TR2 33
98.3620 	DATA 	
98.3620 	DATA 	Trial complete
98.3620 	DATA 	Waiting for VASO trigger to start next trial
98.3620 	DATA 	
99.6981 	DATA 	Keypress: 5
99.6985 	DATA 	TR 68 | TR1 34 | TR2 34
101.1998 	DATA 	Keypress: 5
101.2012 	DATA 	
101.2012 	DATA 	Trial 5
101.2012 	DATA 	stimDur = 12.0
101.2012 	DATA 	jitter = 2.0
101.2012 	DATA 	restDur = 20.0

101.2012 	DATA 	
101.2012 	DATA 	TR 69 | TR1 35 | TR2 34
102.1016 	DATA 	Target presented
102.6808 	DATA 	Keypress: 5
102.6813 	DATA 	TR 70 | TR1 35 | TR2 35
102.8968 	DATA 	Keypress: 1
102.8977 	DATA 	Key1 pressed
102.8977 	DATA 	Target detected
103.2126 	DATA 	
103.2126 	DATA 	stimulation started
103.2126 	DATA 	
104.1814 	DATA 	Keypress: 5
