MonitorDistance=99cm
MonitorWidth=30cm
PixelWidth=1920.0
PixelHeight=1200.0
You have detected 9 out of 10 targets.
Well done! Keep up the good work
12.5962 	INFO 	Loaded monitor calibration from ['2022_07_20 19:17']
13.3070 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.5, -0.5, -0.5]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7faed1f0b880>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fae6addebb0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='deg', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.3071 	EXP 	window1: mouseVisible = True
13.3533 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.49999999999999994, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
13.3911 	EXP 	Created Movie Frame 0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='visual_0.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 0', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1024.,  768.]), texRes=128, units='pix', win=Window(...))
13.4139 	EXP 	Created Movie Frame 1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='visual_1.png', interpolate=False, mask=None, maskParams=None, name='Movie Frame 1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1024.,  768.]), texRes=128, units='pix', win=Window(...))
39.7461 	DATA 	Keypress: 5
0.0000 	DATA 	StartOfRun sub-02_ses-01_run-01
0.0001 	DATA 	TR 1 | TR1 1 | TR2 0
0.0178 	DATA 	Initial baseline

0.5127 	DATA 	Keypress: 5
0.5130 	DATA 	TR 2 | TR1 1 | TR2 1
3.3940 	DATA 	Keypress: 5
3.3943 	DATA 	TR 3 | TR1 2 | TR2 1
3.9095 	DATA 	Keypress: 5
3.9099 	DATA 	TR 4 | TR1 2 | TR2 2
6.7933 	DATA 	Keypress: 5
6.7937 	DATA 	TR 5 | TR1 3 | TR2 2
7.3082 	DATA 	Keypress: 5
7.3086 	DATA 	TR 6 | TR1 3 | TR2 3
10.1922 	DATA 	Keypress: 5
10.1927 	DATA 	TR 7 | TR1 4 | TR2 3
10.7060 	DATA 	Keypress: 5
10.7065 	DATA 	TR 8 | TR1 4 | TR2 4
13.5911 	DATA 	Keypress: 5
13.5915 	DATA 	TR 9 | TR1 5 | TR2 4
14.1049 	DATA 	Keypress: 5
14.1053 	DATA 	TR 10 | TR1 5 | TR2 5
17.0052 	DATA 	Keypress: 5
17.0110 	DATA 	
17.0110 	DATA 	Trial 1
17.0111 	DATA 	stimDur = 12.0
17.0111 	DATA 	jitter = 0.86175
17.0111 	DATA 	restDur = 20.0

17.0111 	DATA 	
17.0111 	DATA 	TR 11 | TR1 6 | TR2 5
17.5220 	DATA 	Keypress: 5
17.5224 	DATA 	TR 12 | TR1 6 | TR2 6
17.8707 	DATA 	
17.8707 	DATA 	stimulation started
17.8707 	DATA 	
20.4037 	DATA 	Keypress: 5
20.4042 	DATA 	TR 13 | TR1 7 | TR2 6
20.9031 	DATA 	Keypress: 5
20.9034 	DATA 	TR 14 | TR1 7 | TR2 7
23.7988 	DATA 	Keypress: 5
23.7991 	DATA 	TR 15 | TR1 8 | TR2 7
24.3015 	DATA 	Keypress: 5
24.3018 	DATA 	TR 16 | TR1 8 | TR2 8
27.1873 	DATA 	Keypress: 5
27.2016 	DATA 	TR 17 | TR1 9 | TR2 8
27.7046 	DATA 	Keypress: 5
27.7050 	DATA 	TR 18 | TR1 9 | TR2 9
29.8685 	DATA 	
29.8685 	DATA 	stimulation stopped
29.8685 	DATA 	
30.5842 	DATA 	Keypress: 5
30.5844 	DATA 	TR 19 | TR1 10 | TR2 9
31.1010 	DATA 	Keypress: 5
31.1013 	DATA 	TR 20 | TR1 10 | TR2 10
33.9847 	DATA 	Keypress: 5
33.9850 	DATA 	TR 21 | TR1 11 | TR2 10
34.5015 	DATA 	Keypress: 5
34.5018 	DATA 	TR 22 | TR1 11 | TR2 11
37.3873 	DATA 	Keypress: 5
37.3877 	DATA 	TR 23 | TR1 12 | TR2 11
37.9058 	DATA 	Keypress: 5
37.9062 	DATA 	TR 24 | TR1 12 | TR2 12
40.7864 	DATA 	Keypress: 5
40.7869 	DATA 	TR 25 | TR1 13 | TR2 12
41.3027 	DATA 	Keypress: 5
41.3030 	DATA 	TR 26 | TR1 13 | TR2 13
44.1827 	DATA 	Keypress: 5
44.1830 	DATA 	TR 27 | TR1 14 | TR2 13
44.7027 	DATA 	Keypress: 5
44.7031 	DATA 	TR 28 | TR1 14 | TR2 14
47.5873 	DATA 	Keypress: 5
47.5876 	DATA 	TR 29 | TR1 15 | TR2 14
48.1027 	DATA 	Keypress: 5
48.1030 	DATA 	TR 30 | TR1 15 | TR2 15
49.8847 	DATA 	
49.8847 	DATA 	Trial complete
49.8847 	DATA 	Waiting for VASO trigger to start next trial
49.8847 	DATA 	
50.9868 	DATA 	Keypress: 5
50.9883 	DATA 	
50.9883 	DATA 	Trial 2
50.9883 	DATA 	stimDur = 4.0
50.9883 	DATA 	jitter = 0.86175
50.9884 	DATA 	restDur = 16.0

50.9884 	DATA 	
50.9884 	DATA 	TR 31 | TR1 16 | TR2 15
51.5026 	DATA 	Keypress: 5
51.5031 	DATA 	TR 32 | TR1 16 | TR2 16
51.8529 	DATA 	
51.8529 	DATA 	stimulation started
51.8529 	DATA 	
54.3829 	DATA 	Keypress: 5
54.3832 	DATA 	TR 33 | TR1 17 | TR2 16
54.9030 	DATA 	Keypress: 5
54.9035 	DATA 	TR 34 | TR1 17 | TR2 17
55.8524 	DATA 	
55.8524 	DATA 	stimulation stopped
55.8524 	DATA 	
57.7857 	DATA 	Keypress: 5
57.7862 	DATA 	TR 35 | TR1 18 | TR2 17
58.3056 	DATA 	Keypress: 5
58.3062 	DATA 	TR 36 | TR1 18 | TR2 18
60.4838 	DATA 	Target presented
60.9844 	DATA 	Keypress: 1
60.9850 	DATA 	Key1 pressed
60.9850 	DATA 	Target detected
61.1858 	DATA 	Keypress: 5
61.1863 	DATA 	TR 37 | TR1 19 | TR2 18
61.6868 	DATA 	Keypress: 5
61.6871 	DATA 	TR 38 | TR1 19 | TR2 19
64.5861 	DATA 	Keypress: 5
64.5866 	DATA 	TR 39 | TR1 20 | TR2 19
65.0846 	DATA 	Keypress: 5
65.1029 	DATA 	TR 40 | TR1 20 | TR2 20
67.9708 	DATA 	Keypress: 5
67.9710 	DATA 	TR 41 | TR1 21 | TR2 20
68.5018 	DATA 	Keypress: 5
68.5021 	DATA 	TR 42 | TR1 21 | TR2 21
71.3698 	DATA 	Keypress: 5
71.3700 	DATA 	TR 43 | TR1 22 | TR2 21
71.8532 	DATA 	
71.8532 	DATA 	Trial complete
71.8533 	DATA 	Waiting for VASO trigger to start next trial
71.8533 	DATA 	
71.8869 	DATA 	Keypress: 5
71.8872 	DATA 	TR 44 | TR1 22 | TR2 22
74.7697 	DATA 	Keypress: 5
74.7711 	DATA 	
74.7712 	DATA 	Trial 3
74.7712 	DATA 	stimDur = 1.0
74.7712 	DATA 	jitter = 2.5852500000000003
74.7712 	DATA 	restDur = 12.0

74.7712 	DATA 	
74.7712 	DATA 	TR 45 | TR1 23 | TR2 22
75.2857 	DATA 	Keypress: 5
75.2860 	DATA 	TR 46 | TR1 23 | TR2 23
77.3698 	DATA 	
77.3698 	DATA 	stimulation started
77.3698 	DATA 	
78.1706 	DATA 	Keypress: 5
78.1710 	DATA 	TR 47 | TR1 24 | TR2 23
78.3694 	DATA 	
78.3695 	DATA 	stimulation stopped
78.3695 	DATA 	
78.6843 	DATA 	Keypress: 5
78.6846 	DATA 	TR 48 | TR1 24 | TR2 24
81.5685 	DATA 	Keypress: 5
81.5688 	DATA 	TR 49 | TR1 25 | TR2 24
82.0857 	DATA 	Keypress: 5
82.0860 	DATA 	TR 50 | TR1 25 | TR2 25
84.9679 	DATA 	Keypress: 5
84.9683 	DATA 	TR 51 | TR1 26 | TR2 25
85.4861 	DATA 	Keypress: 5
85.4865 	DATA 	TR 52 | TR1 26 | TR2 26
88.3719 	DATA 	Keypress: 5
88.3723 	DATA 	TR 53 | TR1 27 | TR2 26
88.8853 	DATA 	Keypress: 5
88.8857 	DATA 	TR 54 | TR1 27 | TR2 27
90.3672 	DATA 	
90.3673 	DATA 	Trial complete
90.3673 	DATA 	Waiting for VASO trigger to start next trial
90.3673 	DATA 	
91.7696 	DATA 	Keypress: 5
91.7711 	DATA 	
91.7711 	DATA 	Trial 4
91.7711 	DATA 	stimDur = 4.0
91.7711 	DATA 	jitter = 2.5852500000000003
91.7711 	DATA 	restDur = 16.0

91.7711 	DATA 	
91.7711 	DATA 	TR 55 | TR1 28 | TR2 27
92.2863 	DATA 	Keypress: 5
92.2867 	DATA 	TR 56 | TR1 28 | TR2 28
94.3680 	DATA 	
94.3681 	DATA 	stimulation started
94.3681 	DATA 	
95.1688 	DATA 	Keypress: 5
95.1692 	DATA 	TR 57 | TR1 29 | TR2 28
95.6875 	DATA 	Keypress: 5
95.6879 	DATA 	TR 58 | TR1 29 | TR2 29
98.3717 	DATA 	
98.3717 	DATA 	stimulation stopped
98.3717 	DATA 	
98.5680 	DATA 	Keypress: 5
98.5685 	DATA 	TR 59 | TR1 30 | TR2 29
99.0853 	DATA 	Keypress: 5
99.0856 	DATA 	TR 60 | TR1 30 | TR2 30
101.9722 	DATA 	Keypress: 5
101.9726 	DATA 	TR 61 | TR1 31 | TR2 30
102.4700 	DATA 	Keypress: 5
102.4703 	DATA 	TR 62 | TR1 31 | TR2 31
105.3708 	DATA 	Keypress: 5
105.3713 	DATA 	TR 63 | TR1 32 | TR2 31
105.8705 	DATA 	Keypress: 5
105.8708 	DATA 	TR 64 | TR1 32 | TR2 32
108.7680 	DATA 	Keypress: 5
108.7685 	DATA 	TR 65 | TR1 33 | TR2 32
109.2671 	DATA 	Keypress: 5
109.2674 	DATA 	TR 66 | TR1 33 | TR2 33
112.1528 	DATA 	Keypress: 5
112.1530 	DATA 	TR 67 | TR1 34 | TR2 33
112.6715 	DATA 	Keypress: 5
112.6718 	DATA 	TR 68 | TR1 34 | TR2 34
114.3666 	DATA 	
114.3666 	DATA 	Trial complete
114.3666 	DATA 	Waiting for VASO trigger to start next trial
114.3667 	DATA 	
115.5532 	DATA 	Keypress: 5
115.5542 	DATA 	
115.5543 	DATA 	Trial 5
115.5543 	DATA 	stimDur = 2.0
115.5543 	DATA 	jitter = 0.0
115.5543 	DATA 	restDur = 14.0

115.5543 	DATA 	
115.5543 	DATA 	TR 69 | TR1 35 | TR2 34
115.5543 	DATA 	
115.5543 	DATA 	stimulation started
115.5543 	DATA 	
116.0685 	DATA 	Keypress: 5
116.0688 	DATA 	TR 70 | TR1 35 | TR2 35
117.5540 	DATA 	
117.5540 	DATA 	stimulation stopped
117.5540 	DATA 	
117.7046 	DATA 	Target presented
118.1720 	DATA 	Keypress: 1
118.1725 	DATA 	Key1 pressed
118.1725 	DATA 	Target detected
118.9501 	DATA 	Keypress: 5
118.9504 	DATA 	TR 71 | TR1 36 | TR2 35
119.4700 	DATA 	Keypress: 5
119.4705 	DATA 	TR 72 | TR1 36 | TR2 36
122.3548 	DATA 	Keypress: 5
122.3551 	DATA 	TR 73 | TR1 37 | TR2 36
122.8711 	DATA 	Keypress: 5
122.8715 	DATA 	TR 74 | TR1 37 | TR2 37
125.7524 	DATA 	Keypress: 5
125.7528 	DATA 	TR 75 | TR1 38 | TR2 37
126.2699 	DATA 	Keypress: 5
126.2704 	DATA 	TR 76 | TR1 38 | TR2 38
129.1526 	DATA 	Keypress: 5
129.1530 	DATA 	TR 77 | TR1 39 | TR2 38
